City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day,weekday,is_weekend,AQI_7day_MA,PM25_PM10_ratio,City_Health_Index,AQI_7d,AQI_30d,AQI_z
Bangalore,2016-11-27,494.8,136.3,96.0,5.3,53.5,8.1,7.22,86.1,119.0,1.81,1.52,6.63,74.3,Satisfactory,2016,11,27,6,True,131.11428571428573,3.6302274394717533,242.5,131.11428571428573,227.37333333333333,-1.2158533467877681
Bangalore,2016-11-28,134.4,318.2,48.0,24.5,85.4,10.0,9.29,75.5,112.6,3.38,27.06,3.21,45.2,Severe,2016,11,28,0,False,78.87142857142858,0.4223758642363294,80.88000000000001,78.87142857142858,213.79666666666665,-1.4174938399218033
Bangalore,2016-11-29,344.3,342.7,76.6,10.5,10.2,36.7,8.68,84.1,125.8,15.94,24.68,9.24,460.6,Good,2016,11,29,1,False,138.31428571428572,1.0046688065363292,414.08000000000004,138.31428571428572,216.11,1.4609068765001278
Bangalore,2016-11-30,487.8,407.2,57.0,38.4,131.1,6.4,5.41,9.2,126.5,18.18,3.93,8.71,429.3,Poor,2016,11,30,2,False,189.71428571428572,1.1979371316306484,452.7,189.71428571428572,217.74000000000004,1.2440220849160968
Bangalore,2016-12-01,13.2,465.8,27.1,130.4,48.7,26.3,7.18,61.2,46.7,5.49,20.09,5.4,286.0,Moderate,2016,12,1,3,False,196.64285714285714,0.0283383426363246,176.88,196.64285714285714,211.2133333333333,0.25106391769591685
Bangalore,2016-12-02,467.8,160.6,8.6,121.6,80.0,9.7,7.71,71.9,142.6,10.78,24.5,7.68,174.3,Severe,2016,12,2,4,False,217.10000000000005,2.912826899128269,291.7,217.10000000000005,209.32666666666668,-0.522930689969778
Bangalore,2016-12-03,475.0,418.1,21.8,23.3,158.3,39.3,4.12,62.0,55.0,17.27,12.83,0.06,314.0,Good,2016,12,3,5,True,254.81428571428575,1.1360918440564458,378.4,254.81428571428575,217.29666666666665,0.4450822616049541
Bangalore,2016-12-04,243.5,483.6,173.4,49.6,120.1,16.4,2.56,54.5,23.1,18.85,1.95,8.87,81.5,Good,2016,12,4,6,True,255.84285714285716,0.5035153019023987,146.3,255.84285714285716,215.27333333333334,-1.165962915496873
Bangalore,2016-12-05,252.6,498.0,97.3,50.3,93.0,46.8,2.82,56.6,64.8,9.13,23.62,1.82,467.8,Satisfactory,2016,12,5,0,False,316.2142857142857,0.5072289156626506,381.72,316.2142857142857,220.75666666666666,1.510797307791023
Bangalore,2016-12-06,61.6,324.2,47.4,8.1,138.3,34.5,2.41,48.5,25.2,19.69,26.26,0.08,102.9,Poor,2016,12,6,1,False,265.1142857142857,0.19000616903146206,86.38,265.1142857142857,216.17000000000002,-1.017677466937823
Bangalore,2016-12-07,187.0,11.6,14.7,140.8,192.8,12.6,6.1,40.0,81.5,17.56,11.65,2.55,401.6,Very Poor,2016,12,7,2,False,261.1571428571429,16.120689655172413,315.76,261.1571428571429,221.36333333333332,1.0520825089775137
Bangalore,2016-12-08,127.7,423.0,24.9,64.7,120.6,13.8,5.81,39.5,6.8,10.04,1.21,1.11,230.2,Moderate,2016,12,8,3,False,253.1857142857143,0.30189125295508273,189.2,253.1857142857143,215.03666666666666,-0.1355869248085217
Bangalore,2016-12-09,83.2,308.0,109.8,91.7,134.1,21.7,0.17,98.5,43.0,1.46,25.42,0.41,286.5,Good,2016,12,9,4,False,269.2142857142857,0.27012987012987016,205.18,269.2142857142857,215.02666666666667,0.25452853098000683
Bangalore,2016-12-10,66.3,324.0,67.7,114.4,30.7,21.0,7.21,15.5,142.0,16.81,10.81,3.27,298.4,Very Poor,2016,12,10,5,True,266.98571428571427,0.20462962962962963,205.56,266.98571428571427,216.3466666666667,0.33698632714134746
Bangalore,2016-12-11,188.8,228.7,155.6,84.2,219.0,47.2,6.58,7.2,147.2,17.9,20.72,0.5,457.9,Good,2016,12,11,6,True,320.75714285714287,0.825535636204635,350.26,320.75714285714287,225.27333333333334,1.4421979647660417
Bangalore,2016-12-12,159.1,474.1,47.1,51.2,123.1,41.1,5.85,16.5,113.7,7.76,21.69,1.7,258.2,Poor,2016,12,12,0,False,290.8142857142857,0.33558321029318705,218.56,290.8142857142857,229.22333333333333,0.05843141910051553
Bangalore,2016-12-13,414.2,398.7,169.7,26.6,39.9,13.1,6.8,86.0,175.5,7.42,6.58,4.0,382.4,Very Poor,2016,12,13,1,False,330.74285714285713,1.0388763481314272,395.12,330.74285714285713,241.25333333333336,0.9190413588684592
Bangalore,2016-12-14,462.2,82.1,39.2,123.1,143.2,28.4,9.06,25.6,145.2,4.01,27.64,4.39,316.6,Poor,2016,12,14,2,False,318.59999999999997,5.629719853836785,374.84000000000003,318.59999999999997,235.56666666666666,0.463098250682222
Bangalore,2016-12-15,258.0,103.2,14.4,2.3,171.7,42.5,2.23,53.1,79.9,5.49,27.14,1.93,34.0,Moderate,2016,12,15,3,False,290.57142857142856,2.5,123.6,290.57142857142856,231.59666666666666,-1.4951011774854182
Bangalore,2016-12-16,97.8,433.1,180.6,131.7,245.4,17.7,1.89,3.5,175.6,19.62,15.33,3.61,305.0,Very Poor,2016,12,16,4,False,293.2142857142857,0.22581389979219577,222.12,293.2142857142857,235.73999999999998,0.382719222491335
Bangalore,2016-12-17,490.6,392.7,157.9,82.2,99.7,13.1,7.4,18.4,165.7,9.16,16.32,4.43,152.1,Severe,2016,12,17,5,True,272.31428571428575,1.2492997198879552,287.5,272.31428571428575,233.82333333333332,-0.6767595197833719
Bangalore,2016-12-18,402.2,409.0,116.9,103.7,199.6,45.1,7.32,61.2,164.0,5.63,19.4,7.04,81.4,Satisfactory,2016,12,18,6,True,218.5285714285714,0.9833740831295843,209.72,218.5285714285714,225.28,-1.166655838153691
Bangalore,2016-12-19,186.9,459.8,1.1,6.2,178.4,10.2,5.27,88.0,74.8,13.76,29.1,2.51,294.1,Very Poor,2016,12,19,0,False,223.65714285714287,0.40648107872988254,251.22000000000003,223.65714285714287,226.53000000000003,0.3071906528981742
Bangalore,2016-12-20,256.4,518.8,39.2,119.0,165.6,45.5,1.25,94.8,173.8,9.12,26.78,3.65,160.9,Moderate,2016,12,20,1,False,192.01428571428573,0.49421742482652276,199.10000000000002,192.01428571428573,231.29,-0.6157823259833888
Bangalore,2016-12-21,398.8,410.2,194.0,32.4,69.5,41.9,4.41,44.2,170.5,15.41,24.64,8.02,25.3,Satisfactory,2016,12,21,2,False,150.4,0.9722086786933204,174.70000000000002,150.4,218.43666666666667,-1.5553854486285834
Bangalore,2016-12-22,138.6,13.8,105.7,96.6,90.9,10.8,3.38,42.6,118.9,11.24,2.54,7.18,214.9,Satisfactory,2016,12,22,3,False,176.24285714285716,10.043478260869565,184.38,176.24285714285716,224.11666666666667,-0.24160409130167407
Bangalore,2016-12-23,205.5,149.3,190.8,38.4,104.5,40.5,0.45,66.1,40.5,13.29,8.81,7.36,338.0,Good,2016,12,23,4,False,180.95714285714286,1.3764233087742799,285.0,180.95714285714286,233.06666666666666,0.6113836992412718
Bangalore,2016-12-24,48.1,447.9,50.5,65.0,132.0,27.9,6.65,72.0,95.7,13.88,14.72,2.3,164.6,Severe,2016,12,24,5,True,182.74285714285716,0.10739004242018309,118.0,182.74285714285716,230.63666666666668,-0.5901441876811232
Bangalore,2016-12-25,149.2,149.2,12.2,140.7,237.2,1.9,9.01,20.9,155.3,5.48,24.97,0.02,158.9,Very Poor,2016,12,25,6,True,193.81428571428572,1.0,155.02,193.81428571428572,234.89666666666665,-0.6296407791197486
Bangalore,2016-12-26,484.2,44.8,30.9,37.4,50.9,20.6,3.23,25.4,53.5,11.68,7.64,7.53,357.9,Good,2016,12,26,0,False,202.92857142857142,10.808035714285715,408.41999999999996,202.92857142857142,245.16,0.7492753079480516
Bangalore,2016-12-27,197.6,531.6,30.5,82.9,77.6,35.3,2.25,10.2,60.2,12.78,14.23,0.2,176.9,Moderate,2016,12,27,1,False,205.21428571428572,0.3717080511662904,185.18,205.21428571428572,248.57999999999998,-0.5049147008925103
Bangalore,2016-12-28,412.6,144.4,88.2,122.4,85.6,30.4,0.77,46.9,22.4,8.86,3.19,0.68,163.1,Good,2016,12,28,2,False,224.90000000000003,2.8573407202216066,262.90000000000003,224.90000000000003,252.51000000000002,-0.600538027533393
Bangalore,2016-12-29,118.5,594.2,102.5,68.9,220.7,16.2,0.13,91.9,76.7,0.76,2.63,0.64,345.7,Moderate,2016,12,29,3,False,243.58571428571426,0.19942780208683944,254.82,243.58571428571426,248.67999999999998,0.6647387438162569
Bangalore,2016-12-30,7.5,178.3,45.7,57.1,91.6,4.1,7.52,68.9,16.9,6.96,6.52,8.06,41.0,Moderate,2016,12,30,4,False,201.15714285714284,0.04206393718452047,27.599999999999998,201.15714285714284,235.73666666666668,-1.446596591508159
Bangalore,2016-12-31,401.2,28.4,37.0,40.2,23.9,18.6,6.9,21.9,127.7,9.57,27.33,6.35,140.5,Moderate,2016,12,31,5,True,197.71428571428572,14.126760563380282,244.78000000000003,197.71428571428572,230.88666666666668,-0.7571385479742587
Bangalore,2017-01-01,433.9,227.7,80.6,113.3,44.5,40.6,9.31,5.1,167.2,6.86,6.9,5.74,98.5,Severe,2017,1,1,6,True,189.08571428571426,1.9055775142731664,232.66,189.08571428571426,228.36,-1.0481660638378145
Bangalore,2017-01-02,97.0,35.1,42.8,22.4,199.5,48.4,0.2,51.9,148.1,7.78,25.0,9.18,29.3,Poor,2017,1,2,0,False,142.14285714285714,2.7635327635327633,56.38,142.14285714285714,218.87,-1.5276685423558638
Bangalore,2017-01-03,123.8,441.1,21.5,41.3,107.5,34.4,3.97,41.7,118.6,7.03,13.97,9.19,233.7,Good,2017,1,3,1,False,150.25714285714284,0.28066198141011106,189.74,150.25714285714284,223.94333333333333,-0.11133463181989205
Bangalore,2017-01-04,488.4,76.7,24.1,107.4,110.4,41.5,5.66,92.4,174.8,10.89,3.8,7.33,306.3,Very Poor,2017,1,4,2,False,170.71428571428572,6.367666232073011,379.14,170.71428571428572,218.56,0.39172721702996893
Bangalore,2017-01-05,185.1,583.0,44.8,51.4,167.3,11.2,6.99,33.6,120.3,19.82,1.43,6.27,89.1,Good,2017,1,5,3,False,134.05714285714285,0.3174957118353345,127.5,134.05714285714285,218.09999999999997,-1.1133007935787058
Bangalore,2017-01-06,49.6,596.8,12.9,107.8,42.8,30.7,2.12,87.5,35.5,1.39,13.49,7.63,46.3,Severe,2017,1,6,4,False,134.81428571428572,0.08310991957104559,47.620000000000005,134.81428571428572,206.25666666666666,-1.4098716906968054
Bangalore,2017-01-07,469.2,534.9,62.9,57.7,178.9,17.6,1.69,96.8,101.9,1.12,12.85,2.6,375.1,Good,2017,1,7,5,True,168.32857142857145,0.8771733034212003,412.74,168.32857142857145,211.08666666666667,0.8684580049207462
Bangalore,2017-01-08,230.5,384.9,37.2,32.3,145.3,38.8,5.07,18.8,83.9,4.13,19.6,0.78,402.0,Satisfactory,2017,1,8,6,True,211.6857142857143,0.5988568459340089,333.4,211.6857142857143,214.93666666666667,1.0548541996047853
Bangalore,2017-01-09,367.7,554.6,108.1,37.4,32.7,28.8,7.64,48.1,122.7,18.82,24.19,4.44,339.2,Very Poor,2017,1,9,0,False,255.95714285714286,0.6630003606202668,350.6,255.95714285714286,216.29666666666665,0.6196987711230876
Bangalore,2017-01-10,297.9,134.1,62.4,32.3,110.7,35.3,2.11,48.1,84.3,5.59,25.58,8.82,201.3,Severe,2017,1,10,1,False,251.32857142857145,2.221476510067114,239.94,251.32857142857145,207.74333333333334,-0.33584157262892067
Bangalore,2017-01-11,137.5,483.2,43.2,16.2,48.7,5.4,5.16,98.2,193.4,8.21,24.97,7.64,318.6,Severe,2017,1,11,2,False,253.08571428571426,0.2845612582781457,246.16,253.08571428571426,209.7566666666667,0.4769567038185818
Bangalore,2017-01-12,166.1,303.5,10.2,121.1,126.8,30.2,6.71,68.4,44.5,17.31,3.47,7.62,249.4,Poor,2017,1,12,3,False,275.9857142857143,0.5472817133443163,216.07999999999998,275.9857142857143,205.32333333333332,-0.0025457746994674785
Bangalore,2017-01-13,203.4,486.4,154.8,41.1,71.5,18.5,5.62,34.2,94.6,1.25,2.29,3.69,83.3,Good,2017,1,13,4,False,281.2714285714286,0.41817434210526316,131.34,281.2714285714286,197.54666666666668,-1.153490307674149
Bangalore,2017-01-14,138.6,232.5,87.7,8.4,165.3,17.4,0.58,85.5,93.7,15.96,1.07,5.55,262.8,Satisfactory,2017,1,14,5,True,265.22857142857146,0.5961290322580645,213.12,265.22857142857146,205.17333333333335,0.09030586131414324
Bangalore,2017-01-15,25.8,169.7,41.1,109.0,45.7,10.0,9.38,23.9,176.7,7.15,14.93,4.25,309.3,Severe,2017,1,15,6,True,251.98571428571427,0.15203299941072482,195.9,251.98571428571427,205.31666666666666,0.41251489673450864
Bangalore,2017-01-16,389.9,598.7,84.0,49.0,208.3,40.7,2.09,68.6,103.5,2.61,14.52,8.85,212.8,Severe,2017,1,16,0,False,233.92857142857142,0.6512443627860364,283.64,233.92857142857142,207.34,-0.2561554670948518
Bangalore,2017-01-17,357.4,308.9,57.8,122.7,86.2,18.7,7.63,92.6,32.1,3.57,19.22,6.02,332.2,Very Poor,2017,1,17,1,False,252.6285714285714,1.157008740692781,342.28,252.6285714285714,215.7,0.5711941851458282
Bangalore,2017-01-18,398.9,9.8,30.0,139.7,96.3,37.2,8.51,62.8,129.2,11.28,4.04,3.38,392.6,Good,2017,1,18,2,False,263.2,40.70408163265306,395.12,263.2,218.98333333333332,0.9897194698638945
Bangalore,2017-01-19,210.1,107.1,78.3,143.9,96.4,14.3,9.38,93.8,84.1,8.68,21.49,8.24,392.0,Moderate,2017,1,19,3,False,283.57142857142856,1.96171802054155,319.24,283.57142857142856,226.68666666666667,0.9855619339229864
Bangalore,2017-01-20,117.0,157.8,41.2,135.2,197.4,45.0,2.77,93.8,31.8,0.94,23.44,9.93,234.3,Good,2017,1,20,4,False,305.14285714285717,0.741444866920152,187.38000000000002,305.14285714285717,233.65333333333334,-0.10717709587898396
Bangalore,2017-01-21,143.0,90.2,27.4,106.1,128.4,23.1,2.17,29.8,130.7,8.63,19.07,7.11,276.1,Satisfactory,2017,1,21,5,True,307.04285714285714,1.5853658536585364,222.86,307.04285714285714,235.69333333333333,0.182464574670936
Bangalore,2017-01-22,135.2,531.3,15.2,21.3,19.6,38.3,2.16,53.5,136.6,1.08,29.59,5.89,27.4,Satisfactory,2017,1,22,6,True,266.7714285714286,0.25447016751364576,70.52,266.7714285714286,225.34,-1.5408340728354055
Bangalore,2017-01-23,295.6,312.9,147.0,42.9,170.9,40.1,8.5,92.4,28.4,13.29,24.79,9.22,133.2,Satisfactory,2017,1,23,0,False,255.4,0.9447107702141261,198.16,255.4,224.29333333333335,-0.8077219019219721
Bangalore,2017-01-24,451.9,222.5,80.1,118.2,83.9,11.2,2.01,42.6,157.1,12.56,18.51,0.19,194.2,Severe,2017,1,24,1,False,235.6857142857143,2.0310112359550563,297.28,235.6857142857143,225.46999999999997,-0.38503908126299813
Bangalore,2017-01-25,194.2,403.8,140.1,53.2,223.1,13.0,2.72,99.6,28.7,6.84,8.38,2.87,409.9,Poor,2017,1,25,2,False,238.15714285714284,0.48093115403665176,323.62,238.15714285714284,227.20333333333335,1.1095950894934066
Bangalore,2017-01-26,229.3,458.7,54.4,86.5,133.8,7.8,4.32,33.8,17.0,2.17,3.98,2.08,238.5,Poor,2017,1,26,3,False,216.22857142857143,0.499890996293874,234.82,216.22857142857143,229.2566666666667,-0.07807434429262844
Bangalore,2017-01-27,359.0,476.5,10.4,54.9,152.3,35.0,8.51,85.1,37.7,18.38,24.39,8.96,153.8,Good,2017,1,27,4,False,204.72857142857143,0.7534102833158447,235.88,204.72857142857143,228.94666666666666,-0.664979834617466
Bangalore,2017-01-28,398.7,586.7,97.9,96.9,237.2,47.6,2.15,57.1,130.1,16.79,10.44,6.69,242.1,Severe,2017,1,28,5,True,199.8714285714286,0.6795636611556161,304.74,199.8714285714286,225.49333333333334,-0.053129128647180834
Bangalore,2017-01-29,459.5,280.4,25.7,98.7,56.6,22.8,1.95,46.8,79.6,13.34,24.7,2.32,497.1,Good,2017,1,29,6,True,266.9714285714286,1.6387303851640516,482.06,266.9714285714286,240.69666666666666,1.7138236462386942
Bangalore,2017-01-30,23.6,485.4,175.0,56.1,127.9,41.6,2.86,65.5,3.0,8.34,24.56,6.38,281.6,Poor,2017,1,30,0,False,288.1714285714285,0.04861969509682736,178.4,288.1714285714285,245.4,0.22057532079592546
Bangalore,2017-01-31,369.5,333.9,198.3,132.9,94.1,25.2,9.63,66.2,60.6,17.83,19.55,5.16,38.3,Severe,2017,1,31,1,False,265.9,1.1066187481281822,170.78,265.9,243.39333333333335,-1.4653055032422446
Bangalore,2017-02-01,341.8,436.7,185.6,2.8,165.2,38.5,2.01,93.5,63.5,15.31,21.7,2.73,252.1,Severe,2017,2,1,2,False,243.35714285714286,0.7826883444011908,287.98,243.35714285714286,250.82000000000002,0.016163137034618177
Bangalore,2017-02-02,454.6,517.6,132.9,12.2,119.4,48.2,4.03,48.7,47.7,17.78,16.44,4.14,280.0,Good,2017,2,2,3,False,249.28571428571428,0.8782843894899537,349.84000000000003,249.28571428571428,252.36333333333332,0.20948855828683746
Bangalore,2017-02-03,73.8,39.0,153.0,4.4,0.1,43.3,8.23,36.3,110.1,8.9,12.17,2.54,136.0,Severe,2017,2,3,4,False,246.74285714285716,1.8923076923076922,111.11999999999999,246.74285714285716,246.68666666666667,-0.7883200675310683
Bangalore,2017-02-04,20.0,122.4,56.8,132.6,13.2,43.1,8.56,82.6,89.6,14.13,19.97,6.22,73.0,Poor,2017,2,4,5,True,222.58571428571426,0.16339869281045752,51.8,222.58571428571426,246.15,-1.224861341326402
Bangalore,2017-02-05,173.7,92.7,59.1,8.0,171.9,36.6,1.53,59.9,70.0,19.54,2.63,2.21,56.0,Satisfactory,2017,2,5,6,True,159.57142857142858,1.8737864077669901,103.08000000000001,159.57142857142858,246.47333333333336,-1.3426581929854604
Bangalore,2017-02-06,305.6,460.7,36.2,45.3,180.5,43.7,3.12,27.3,186.3,1.55,13.85,2.15,65.8,Very Poor,2017,2,6,0,False,128.74285714285713,0.6633383980898633,161.72,128.74285714285713,236.16333333333333,-1.2747517726172972
Bangalore,2017-02-07,387.0,127.7,95.2,57.4,61.4,41.5,7.35,52.4,97.6,15.91,9.32,9.88,183.4,Good,2017,2,7,1,False,149.47142857142856,3.0305403288958495,264.84000000000003,149.47142857142856,228.87666666666667,-0.45987472819934094
Bangalore,2017-02-08,395.8,530.3,88.5,76.2,90.0,31.2,4.87,57.0,173.4,16.35,25.12,9.64,399.2,Moderate,2017,2,8,2,False,170.4857142857143,0.7463699792570244,397.84000000000003,170.4857142857143,230.87666666666667,1.0354523652138816
Bangalore,2017-02-09,341.4,50.2,183.0,55.3,248.2,47.1,3.37,5.8,37.3,10.24,8.17,9.72,100.3,Poor,2017,2,9,3,False,144.81428571428572,6.800796812749003,196.74,144.81428571428572,227.51000000000002,-1.0356934560150908
Bangalore,2017-02-10,270.5,561.0,143.6,124.9,135.3,16.9,9.06,9.0,146.1,11.49,20.71,5.83,54.0,Satisfactory,2017,2,10,4,False,133.1,0.482174688057041,140.6,133.1,218.69000000000003,-1.3565166461218203
Bangalore,2017-02-11,139.5,288.9,84.9,105.8,32.1,42.7,0.4,92.5,20.9,9.68,25.09,7.9,11.6,Satisfactory,2017,2,11,5,True,124.32857142857142,0.4828660436137072,62.760000000000005,124.32857142857142,210.76333333333332,-1.650315852612648
Bangalore,2017-02-12,29.9,475.1,126.8,131.0,215.5,21.3,4.36,26.7,170.6,8.9,24.42,8.88,60.7,Moderate,2017,2,12,6,True,125.0,0.06293411913281415,48.38,125.0,210.00999999999996,-1.310090828115015
Bangalore,2017-02-13,387.7,82.9,157.9,96.1,11.9,2.3,5.8,77.4,190.4,3.56,4.27,3.81,59.3,Poor,2017,2,13,0,False,124.07142857142857,4.6767189384800965,190.66000000000003,124.07142857142857,203.22666666666666,-1.3197917453104666
Bangalore,2017-02-14,248.7,411.0,198.6,34.8,67.9,40.3,2.27,93.1,142.2,19.02,13.6,7.45,238.1,Satisfactory,2017,2,14,1,False,131.88571428571427,0.6051094890510949,242.33999999999997,131.88571428571427,200.85333333333335,-0.08084603491990044
Bangalore,2017-02-15,443.6,414.5,193.7,8.2,177.9,13.4,8.16,26.2,23.2,10.91,15.53,4.4,123.8,Good,2017,2,15,2,False,92.54285714285713,1.070205066344994,251.72000000000003,92.54285714285713,197.88666666666668,-0.8728566316628631
Bangalore,2017-02-16,64.7,405.6,67.5,12.1,189.8,13.0,0.44,58.8,31.9,7.17,18.75,1.68,124.5,Satisfactory,2017,2,16,3,False,96.0,0.15951676528599606,100.58000000000001,96.0,190.96333333333334,-0.8680061730651372
Bangalore,2017-02-17,128.0,159.7,194.8,136.1,129.8,14.7,3.81,19.3,168.3,6.48,29.22,0.02,66.6,Moderate,2017,2,17,4,False,97.8,0.8015028177833439,91.16,97.8,180.09666666666666,-1.2692083913627534
Bangalore,2017-02-18,473.8,170.5,96.1,50.7,68.4,11.5,9.96,12.8,82.9,5.63,13.42,9.41,45.2,Poor,2017,2,18,5,True,102.60000000000001,2.7788856304985337,216.64000000000001,102.60000000000001,168.53666666666666,-1.4174938399218033
Bangalore,2017-02-19,301.8,391.8,36.0,1.7,217.9,44.6,9.78,25.8,18.6,2.47,13.3,5.48,396.6,Satisfactory,2017,2,19,6,True,150.58571428571426,0.7702909647779479,358.68,150.58571428571426,173.94666666666666,1.017436376136614
Bangalore,2017-02-20,158.8,410.4,50.9,12.9,143.9,6.9,0.76,8.8,104.2,9.62,13.61,2.77,319.0,Moderate,2017,2,20,0,False,187.6857142857143,0.3869395711500975,254.92000000000002,187.6857142857143,175.37666666666667,0.47972839444585363
Bangalore,2017-02-21,31.9,565.1,37.2,2.7,239.9,29.4,5.85,17.0,19.5,5.95,0.35,3.98,81.3,Good,2017,2,21,1,False,165.2857142857143,0.05645018580782162,61.53999999999999,165.2857142857143,177.17333333333332,-1.1673487608105089
Bangalore,2017-02-22,356.3,54.5,172.8,141.5,233.2,27.6,4.99,95.7,108.3,1.12,25.96,9.72,110.2,Poor,2017,2,22,2,False,163.34285714285716,6.537614678899083,208.64000000000001,163.34285714285716,176.40666666666667,-0.9670941129901098
Bangalore,2017-02-23,464.0,431.0,6.8,96.2,137.3,14.9,5.73,27.1,151.4,5.53,21.08,2.66,111.7,Satisfactory,2017,2,23,3,False,161.51428571428573,1.0765661252900232,252.62,161.51428571428573,173.65666666666667,-0.95670027313784
Bangalore,2017-02-24,429.9,579.3,68.4,1.9,180.6,31.4,2.29,71.0,155.7,6.58,3.04,1.84,145.9,Good,2017,2,24,4,False,172.84285714285716,0.7421025375453133,259.5,172.84285714285716,164.85666666666665,-0.7197207245060873
Bangalore,2017-02-25,17.4,188.3,38.7,35.2,232.9,35.6,2.85,15.2,25.1,17.75,11.14,7.05,27.8,Satisfactory,2017,2,25,5,True,170.3571428571429,0.0924057355284121,23.64,170.3571428571429,157.83333333333337,-1.5380623822081336
Bangalore,2017-02-26,297.5,26.6,95.6,133.1,19.1,29.3,9.54,9.7,147.6,3.66,14.01,5.05,289.0,Poor,2017,2,26,6,True,154.9857142857143,11.18421052631579,292.4,154.9857142857143,162.34000000000003,0.27185159740045656
Bangalore,2017-02-27,334.8,187.2,104.9,108.2,22.9,29.7,7.89,6.8,86.3,14.0,8.64,0.08,259.3,Very Poor,2017,2,27,0,False,146.45714285714286,1.7884615384615385,289.5,146.45714285714286,162.91333333333333,0.06605356832551358
Bangalore,2017-02-28,157.7,309.4,179.1,65.7,15.4,44.3,3.84,80.1,32.2,16.39,29.44,5.3,324.7,Poor,2017,2,28,1,False,181.22857142857146,0.5096961861667744,257.9,181.22857142857146,157.16666666666666,0.519224985884479
Bangalore,2017-03-01,384.4,230.0,2.4,0.7,24.7,13.3,7.2,31.7,17.8,18.04,28.59,1.49,62.5,Moderate,2017,3,1,2,False,174.41428571428574,1.671304347826087,191.26,174.41428571428574,149.86333333333334,-1.297618220292291
Bangalore,2017-03-02,24.1,92.2,138.9,39.0,242.5,9.5,6.89,14.3,27.7,16.29,16.85,8.35,196.2,Poor,2017,3,2,3,False,186.4857142857143,0.2613882863340564,127.35999999999999,186.4857142857143,155.12666666666667,-0.3711806281266383
Bangalore,2017-03-03,175.3,205.5,65.5,144.4,116.2,9.6,0.04,65.7,65.2,5.43,23.44,2.25,367.1,Severe,2017,3,3,4,False,218.08571428571426,0.8530413625304136,290.38,218.08571428571426,158.96,0.813024192375307
Bangalore,2017-03-04,129.7,296.6,59.7,49.2,18.6,13.4,6.72,33.6,99.7,6.16,22.33,0.75,488.1,Poor,2017,3,4,5,True,283.84285714285716,0.4372892784895481,344.74,283.84285714285716,165.89666666666665,1.651460607125075
Bangalore,2017-03-05,167.1,16.5,28.6,99.9,174.7,34.8,5.34,96.7,117.7,8.09,4.71,3.73,136.3,Severe,2017,3,5,6,True,262.0285714285714,10.127272727272727,148.62,262.0285714285714,165.90666666666667,-0.7862412995606143
Bangalore,2017-03-06,205.2,74.7,42.5,24.5,109.3,0.5,7.33,42.7,131.7,9.46,26.2,0.88,339.1,Severe,2017,3,6,0,False,273.42857142857144,2.746987951807229,285.54,273.42857142857144,174.77666666666667,0.6190058484662698
Bangalore,2017-03-07,146.6,271.5,51.7,116.3,155.1,17.2,9.81,85.4,169.2,1.09,17.26,3.03,404.0,Very Poor,2017,3,7,1,False,284.75714285714287,0.539963167587477,301.03999999999996,284.75714285714287,186.37666666666664,1.0687126527411452
Bangalore,2017-03-08,362.3,202.7,70.4,24.8,220.3,28.0,9.52,68.0,63.2,8.35,7.46,8.1,398.2,Satisfactory,2017,3,8,2,False,332.7142857142857,1.7873704982733105,383.84000000000003,332.7142857142857,197.45666666666668,1.0285231386457017
Bangalore,2017-03-09,223.6,122.4,190.9,42.1,89.2,43.2,3.9,12.7,36.4,18.84,5.37,8.52,262.0,Moderate,2017,3,9,3,False,342.11428571428576,1.826797385620915,246.64,342.11428571428576,200.07666666666668,0.08476248005959924
Bangalore,2017-03-10,391.3,81.4,141.4,55.5,0.9,39.5,1.52,97.7,176.9,4.13,2.04,8.05,185.0,Good,2017,3,10,4,False,316.09999999999997,4.807125307125307,267.52,316.09999999999997,192.93666666666667,-0.44878796569025314
Bangalore,2017-03-11,234.5,562.0,163.2,124.6,141.8,25.5,7.31,97.4,28.4,4.51,8.98,3.99,75.1,Severe,2017,3,11,5,True,257.1,0.41725978647686834,138.86,257.1,192.09666666666666,-1.2103099655332243
Bangalore,2017-03-12,157.6,280.9,198.6,24.4,37.0,7.3,1.97,52.7,143.3,10.97,12.96,9.08,391.8,Satisfactory,2017,3,12,6,True,293.59999999999997,0.5610537557849768,298.12,293.59999999999997,203.35666666666665,0.9841760886093505
Bangalore,2017-03-13,278.7,242.1,144.4,89.3,164.2,24.4,6.94,6.1,20.6,5.26,20.13,7.36,374.7,Very Poor,2017,3,13,0,False,298.6857142857143,1.151177199504337,336.3,298.6857142857143,215.46,0.8656863142934741
Bangalore,2017-03-14,405.7,209.4,59.5,45.6,8.8,2.4,3.76,52.2,67.7,11.44,6.88,4.04,448.1,Severe,2017,3,14,1,False,304.9857142857143,1.937440305635148,431.14,304.9857142857143,228.37333333333336,1.374291544397879
Bangalore,2017-03-15,124.6,24.7,147.9,145.3,88.2,35.9,7.6,25.4,36.6,16.45,3.38,2.74,53.4,Very Poor,2017,3,15,2,False,255.72857142857143,5.044534412955466,81.88,255.72857142857143,228.17666666666668,-1.3606741820627282
